,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2179,1925-06-01,14.694,0.34700000000000003,Århus,Denmark,57.05N,10.33E
2180,1925-07-01,19.196,0.424,Århus,Denmark,57.05N,10.33E
2181,1925-08-01,16.913,0.249,Århus,Denmark,57.05N,10.33E
2182,1925-09-01,12.331,0.17800000000000002,Århus,Denmark,57.05N,10.33E
2183,1925-10-01,7.32,0.421,Århus,Denmark,57.05N,10.33E
2184,1925-11-01,1.6229999999999998,0.348,Århus,Denmark,57.05N,10.33E
2185,1925-12-01,-1.493,0.292,Århus,Denmark,57.05N,10.33E
2186,1926-01-01,-0.13500000000000004,0.397,Århus,Denmark,57.05N,10.33E
2187,1926-02-01,-0.382,0.53,Århus,Denmark,57.05N,10.33E
2188,1926-03-01,3.116,0.3,Århus,Denmark,57.05N,10.33E
2189,1926-04-01,7.028,0.375,Århus,Denmark,57.05N,10.33E
2190,1926-05-01,10.633,0.311,Århus,Denmark,57.05N,10.33E
2191,1926-06-01,15.04,0.498,Århus,Denmark,57.05N,10.33E
2192,1926-07-01,18.311,0.444,Århus,Denmark,57.05N,10.33E
2193,1926-08-01,16.564999999999998,0.304,Århus,Denmark,57.05N,10.33E
2194,1926-09-01,13.043,0.29,Århus,Denmark,57.05N,10.33E
2195,1926-10-01,5.94,0.393,Århus,Denmark,57.05N,10.33E
2196,1926-11-01,4.981,0.371,Århus,Denmark,57.05N,10.33E
2197,1926-12-01,0.987,0.382,Århus,Denmark,57.05N,10.33E
2198,1927-01-01,2.069,0.45,Århus,Denmark,57.05N,10.33E
2199,1927-02-01,0.972,0.308,Århus,Denmark,57.05N,10.33E
2200,1927-03-01,4.513999999999999,0.349,Århus,Denmark,57.05N,10.33E
2201,1927-04-01,5.292000000000002,0.235,Århus,Denmark,57.05N,10.33E
2202,1927-05-01,8.685,0.262,Århus,Denmark,57.05N,10.33E
2203,1927-06-01,12.194,0.297,Århus,Denmark,57.05N,10.33E
2204,1927-07-01,17.925,0.402,Århus,Denmark,57.05N,10.33E
2205,1927-08-01,17.195999999999998,0.395,Århus,Denmark,57.05N,10.33E
2206,1927-09-01,13.099,0.208,Århus,Denmark,57.05N,10.33E
2207,1927-10-01,8.415,0.24,Århus,Denmark,57.05N,10.33E
2208,1927-11-01,1.778,0.484,Århus,Denmark,57.05N,10.33E
2209,1927-12-01,-3.987,0.8079999999999999,Århus,Denmark,57.05N,10.33E
2210,1928-01-01,0.24099999999999994,0.5920000000000001,Århus,Denmark,57.05N,10.33E
2211,1928-02-01,1.58,0.28,Århus,Denmark,57.05N,10.33E
2212,1928-03-01,1.4509999999999998,0.26,Århus,Denmark,57.05N,10.33E
2213,1928-04-01,5.723,0.219,Århus,Denmark,57.05N,10.33E
2214,1928-05-01,10.409,0.451,Århus,Denmark,57.05N,10.33E
2215,1928-06-01,12.106000000000002,0.206,Århus,Denmark,57.05N,10.33E
2216,1928-07-01,14.771,0.118,Århus,Denmark,57.05N,10.33E
2217,1928-08-01,15.031999999999998,0.295,Århus,Denmark,57.05N,10.33E
2218,1928-09-01,12.337,0.255,Århus,Denmark,57.05N,10.33E
2219,1928-10-01,8.356,0.336,Århus,Denmark,57.05N,10.33E
2220,1928-11-01,5.478,0.394,Århus,Denmark,57.05N,10.33E
2221,1928-12-01,0.8039999999999999,0.4970000000000001,Århus,Denmark,57.05N,10.33E
2222,1929-01-01,-2.852,0.264,Århus,Denmark,57.05N,10.33E
2223,1929-02-01,-6.2810000000000015,0.594,Århus,Denmark,57.05N,10.33E
2224,1929-03-01,2.447,0.441,Århus,Denmark,57.05N,10.33E
2225,1929-04-01,3.247,0.222,Århus,Denmark,57.05N,10.33E
2226,1929-05-01,10.81,0.5529999999999999,Århus,Denmark,57.05N,10.33E
2227,1929-06-01,12.806,0.255,Århus,Denmark,57.05N,10.33E
2228,1929-07-01,15.740000000000002,0.32299999999999995,Århus,Denmark,57.05N,10.33E
2229,1929-08-01,15.300999999999998,0.364,Århus,Denmark,57.05N,10.33E
2230,1929-09-01,13.634,0.335,Århus,Denmark,57.05N,10.33E
2231,1929-10-01,9.172,0.17800000000000002,Århus,Denmark,57.05N,10.33E
2232,1929-11-01,5.246,0.49,Århus,Denmark,57.05N,10.33E
2233,1929-12-01,3.805,0.319,Århus,Denmark,57.05N,10.33E
2234,1930-01-01,3.233,0.484,Århus,Denmark,57.05N,10.33E
2235,1930-02-01,0.038000000000000034,0.358,Århus,Denmark,57.05N,10.33E
2236,1930-03-01,2.844,0.218,Århus,Denmark,57.05N,10.33E
2237,1930-04-01,7.007999999999999,0.329,Århus,Denmark,57.05N,10.33E
2238,1930-05-01,11.277000000000001,0.182,Århus,Denmark,57.05N,10.33E
2239,1930-06-01,16.222,0.419,Århus,Denmark,57.05N,10.33E
2240,1930-07-01,17.05,0.261,Århus,Denmark,57.05N,10.33E
2241,1930-08-01,16.454,0.217,Århus,Denmark,57.05N,10.33E
2242,1930-09-01,12.615,0.181,Århus,Denmark,57.05N,10.33E
2243,1930-10-01,9.03,0.138,Århus,Denmark,57.05N,10.33E
2244,1930-11-01,5.224,0.326,Århus,Denmark,57.05N,10.33E
2245,1930-12-01,2.34,0.476,Århus,Denmark,57.05N,10.33E
2246,1931-01-01,-0.16400000000000006,0.386,Århus,Denmark,57.05N,10.33E
2247,1931-02-01,-0.527,0.459,Århus,Denmark,57.05N,10.33E
2248,1931-03-01,-0.879,0.7140000000000001,Århus,Denmark,57.05N,10.33E
2249,1931-04-01,4.665,0.305,Århus,Denmark,57.05N,10.33E
2250,1931-05-01,12.004,0.274,Århus,Denmark,57.05N,10.33E
2251,1931-06-01,12.879000000000001,0.228,Århus,Denmark,57.05N,10.33E
2252,1931-07-01,16.275000000000002,0.318,Århus,Denmark,57.05N,10.33E
2253,1931-08-01,15.425,0.263,Århus,Denmark,57.05N,10.33E
2254,1931-09-01,11.008,0.235,Århus,Denmark,57.05N,10.33E
2255,1931-10-01,7.689999999999999,0.263,Århus,Denmark,57.05N,10.33E
2256,1931-11-01,5.184,0.254,Århus,Denmark,57.05N,10.33E
2257,1931-12-01,1.704,0.468,Århus,Denmark,57.05N,10.33E
2258,1932-01-01,3.366,0.61,Århus,Denmark,57.05N,10.33E
2259,1932-02-01,1.5519999999999998,0.51,Århus,Denmark,57.05N,10.33E
2260,1932-03-01,0.706,0.506,Århus,Denmark,57.05N,10.33E
2261,1932-04-01,5.886,0.338,Århus,Denmark,57.05N,10.33E
2262,1932-05-01,11.542,0.265,Århus,Denmark,57.05N,10.33E
2263,1932-06-01,14.527000000000001,0.369,Århus,Denmark,57.05N,10.33E
2264,1932-07-01,18.442,0.489,Århus,Denmark,57.05N,10.33E
2265,1932-08-01,17.186999999999998,0.257,Århus,Denmark,57.05N,10.33E
2266,1932-09-01,13.227,0.299,Århus,Denmark,57.05N,10.33E
2267,1932-10-01,7.184,0.306,Århus,Denmark,57.05N,10.33E
2268,1932-11-01,4.48,0.325,Århus,Denmark,57.05N,10.33E
2269,1932-12-01,2.899,0.379,Århus,Denmark,57.05N,10.33E
2270,1933-01-01,-0.276,0.423,Århus,Denmark,57.05N,10.33E
2271,1933-02-01,0.16100000000000006,0.33,Århus,Denmark,57.05N,10.33E
2272,1933-03-01,3.089,0.25,Århus,Denmark,57.05N,10.33E
2273,1933-04-01,6.063,0.295,Århus,Denmark,57.05N,10.33E
2274,1933-05-01,11.327,0.339,Århus,Denmark,57.05N,10.33E
2275,1933-06-01,17.189,0.507,Århus,Denmark,57.05N,10.33E
2276,1933-07-01,18.363,0.3720000000000001,Århus,Denmark,57.05N,10.33E
2277,1933-08-01,16.683,0.267,Århus,Denmark,57.05N,10.33E
2278,1933-09-01,13.724,0.128,Århus,Denmark,57.05N,10.33E
2279,1933-10-01,9.174,0.226,Århus,Denmark,57.05N,10.33E
2280,1933-11-01,3.1899999999999995,0.3,Århus,Denmark,57.05N,10.33E
2281,1933-12-01,-0.3320000000000001,0.604,Århus,Denmark,57.05N,10.33E
2282,1934-01-01,2.1750000000000003,0.509,Århus,Denmark,57.05N,10.33E
2283,1934-02-01,3.735,0.575,Århus,Denmark,57.05N,10.33E
2284,1934-03-01,3.854,0.449,Århus,Denmark,57.05N,10.33E
2285,1934-04-01,6.944,0.312,Århus,Denmark,57.05N,10.33E
2286,1934-05-01,11.630999999999998,0.34600000000000003,Århus,Denmark,57.05N,10.33E
2287,1934-06-01,14.93,0.331,Århus,Denmark,57.05N,10.33E
2288,1934-07-01,17.857,0.374,Århus,Denmark,57.05N,10.33E
2289,1934-08-01,16.701,0.261,Århus,Denmark,57.05N,10.33E
2290,1934-09-01,14.919,0.219,Århus,Denmark,57.05N,10.33E
2291,1934-10-01,9.914,0.373,Århus,Denmark,57.05N,10.33E
2292,1934-11-01,5.305,0.298,Århus,Denmark,57.05N,10.33E
2293,1934-12-01,4.534,0.304,Århus,Denmark,57.05N,10.33E
2294,1935-01-01,0.307,0.325,Århus,Denmark,57.05N,10.33E
2295,1935-02-01,2.055,0.44,Århus,Denmark,57.05N,10.33E
2296,1935-03-01,2.597,0.402,Århus,Denmark,57.05N,10.33E
2297,1935-04-01,6.507999999999999,0.284,Århus,Denmark,57.05N,10.33E
2298,1935-05-01,10.238,0.247,Århus,Denmark,57.05N,10.33E
2299,1935-06-01,15.427,0.355,Århus,Denmark,57.05N,10.33E
2300,1935-07-01,17.023,0.35700000000000004,Århus,Denmark,57.05N,10.33E
2301,1935-08-01,16.410999999999998,0.35700000000000004,Århus,Denmark,57.05N,10.33E
2302,1935-09-01,13.027,0.195,Århus,Denmark,57.05N,10.33E
2303,1935-10-01,8.684,0.28300000000000003,Århus,Denmark,57.05N,10.33E
2304,1935-11-01,5.581,0.333,Århus,Denmark,57.05N,10.33E
2305,1935-12-01,1.061,0.421,Århus,Denmark,57.05N,10.33E
2306,1936-01-01,1.6779999999999995,0.496,Århus,Denmark,57.05N,10.33E
2307,1936-02-01,-0.995,0.246,Århus,Denmark,57.05N,10.33E
2308,1936-03-01,2.416,0.189,Århus,Denmark,57.05N,10.33E
2309,1936-04-01,4.7780000000000005,0.24,Århus,Denmark,57.05N,10.33E
2310,1936-05-01,11.806,0.487,Århus,Denmark,57.05N,10.33E
2311,1936-06-01,16.732,0.238,Århus,Denmark,57.05N,10.33E
2312,1936-07-01,17.59,0.289,Århus,Denmark,57.05N,10.33E
2313,1936-08-01,16.74,0.292,Århus,Denmark,57.05N,10.33E
2314,1936-09-01,12.555,0.218,Århus,Denmark,57.05N,10.33E
2315,1936-10-01,7.068,0.303,Århus,Denmark,57.05N,10.33E
2316,1936-11-01,4.995,0.274,Århus,Denmark,57.05N,10.33E
2317,1936-12-01,3.666,0.416,Århus,Denmark,57.05N,10.33E
2318,1937-01-01,-0.331,0.407,Århus,Denmark,57.05N,10.33E
2319,1937-02-01,-0.36,0.338,Århus,Denmark,57.05N,10.33E
2320,1937-03-01,0.579,0.43,Århus,Denmark,57.05N,10.33E
2321,1937-04-01,6.9929999999999986,0.458,Århus,Denmark,57.05N,10.33E
2322,1937-05-01,12.64,0.396,Århus,Denmark,57.05N,10.33E
2323,1937-06-01,14.972000000000001,0.392,Århus,Denmark,57.05N,10.33E
2324,1937-07-01,17.98,0.336,Århus,Denmark,57.05N,10.33E
2325,1937-08-01,18.651,0.271,Århus,Denmark,57.05N,10.33E
2326,1937-09-01,13.765999999999998,0.153,Århus,Denmark,57.05N,10.33E
2327,1937-10-01,10.232,0.214,Århus,Denmark,57.05N,10.33E
2328,1937-11-01,3.695,0.303,Århus,Denmark,57.05N,10.33E
2329,1937-12-01,-1.2570000000000001,0.395,Århus,Denmark,57.05N,10.33E
2330,1938-01-01,1.5559999999999998,0.321,Århus,Denmark,57.05N,10.33E
2331,1938-02-01,2.297,0.35200000000000004,Århus,Denmark,57.05N,10.33E
2332,1938-03-01,6.323,0.383,Århus,Denmark,57.05N,10.33E
2333,1938-04-01,6.728,0.4370000000000001,Århus,Denmark,57.05N,10.33E
2334,1938-05-01,10.417,0.253,Århus,Denmark,57.05N,10.33E
2335,1938-06-01,14.007,0.198,Århus,Denmark,57.05N,10.33E
2336,1938-07-01,16.715,0.307,Århus,Denmark,57.05N,10.33E
2337,1938-08-01,18.204,0.273,Århus,Denmark,57.05N,10.33E
2338,1938-09-01,14.437,0.15,Århus,Denmark,57.05N,10.33E
2339,1938-10-01,9.609,0.285,Århus,Denmark,57.05N,10.33E
2340,1938-11-01,7.48,0.274,Århus,Denmark,57.05N,10.33E
2341,1938-12-01,0.623,0.284,Århus,Denmark,57.05N,10.33E
2342,1939-01-01,0.56,0.324,Århus,Denmark,57.05N,10.33E
2343,1939-02-01,3.4560000000000004,0.525,Århus,Denmark,57.05N,10.33E
2344,1939-03-01,2.617,0.29100000000000004,Århus,Denmark,57.05N,10.33E
2345,1939-04-01,6.473,0.287,Århus,Denmark,57.05N,10.33E
2346,1939-05-01,11.331,0.311,Århus,Denmark,57.05N,10.33E
2347,1939-06-01,15.619000000000002,0.187,Århus,Denmark,57.05N,10.33E
2348,1939-07-01,16.932000000000002,0.22,Århus,Denmark,57.05N,10.33E
2349,1939-08-01,18.427,0.322,Århus,Denmark,57.05N,10.33E
2350,1939-09-01,14.225999999999999,0.247,Århus,Denmark,57.05N,10.33E
2351,1939-10-01,5.529,0.464,Århus,Denmark,57.05N,10.33E
2352,1939-11-01,4.87,0.142,Århus,Denmark,57.05N,10.33E
2353,1939-12-01,-0.03900000000000015,0.417,Århus,Denmark,57.05N,10.33E
2354,1940-01-01,-4.0,0.333,Århus,Denmark,57.05N,10.33E
2355,1940-02-01,-6.7200000000000015,0.66,Århus,Denmark,57.05N,10.33E
2356,1940-03-01,-0.27200000000000024,0.413,Århus,Denmark,57.05N,10.33E
2357,1940-04-01,4.2860000000000005,0.397,Århus,Denmark,57.05N,10.33E
2358,1940-05-01,11.922,0.322,Århus,Denmark,57.05N,10.33E
2359,1940-06-01,17.019000000000002,0.35200000000000004,Århus,Denmark,57.05N,10.33E
2360,1940-07-01,16.795,0.5660000000000001,Århus,Denmark,57.05N,10.33E
2361,1940-08-01,14.954999999999998,0.345,Århus,Denmark,57.05N,10.33E
2362,1940-09-01,11.452,0.385,Århus,Denmark,57.05N,10.33E
2363,1940-10-01,7.274,0.289,Århus,Denmark,57.05N,10.33E
2364,1940-11-01,4.926,0.287,Århus,Denmark,57.05N,10.33E
2365,1940-12-01,0.10299999999999998,0.303,Århus,Denmark,57.05N,10.33E
2366,1941-01-01,-7.4689999999999985,0.877,Århus,Denmark,57.05N,10.33E
2367,1941-02-01,-4.151,0.638,Århus,Denmark,57.05N,10.33E
2368,1941-03-01,0.6579999999999999,0.3,Århus,Denmark,57.05N,10.33E
2369,1941-04-01,3.7439999999999998,0.206,Århus,Denmark,57.05N,10.33E
2370,1941-05-01,9.76,0.368,Århus,Denmark,57.05N,10.33E
2371,1941-06-01,15.428,0.307,Århus,Denmark,57.05N,10.33E
2372,1941-07-01,19.386000000000006,0.468,Århus,Denmark,57.05N,10.33E
2373,1941-08-01,15.480999999999998,0.345,Århus,Denmark,57.05N,10.33E
2374,1941-09-01,12.591,0.209,Århus,Denmark,57.05N,10.33E
2375,1941-10-01,7.354999999999999,0.187,Århus,Denmark,57.05N,10.33E
2376,1941-11-01,2.156,0.269,Århus,Denmark,57.05N,10.33E
2377,1941-12-01,1.788,0.5820000000000001,Århus,Denmark,57.05N,10.33E
2378,1942-01-01,-7.798999999999999,0.7809999999999999,Århus,Denmark,57.05N,10.33E
2379,1942-02-01,-6.582999999999998,0.604,Århus,Denmark,57.05N,10.33E
2380,1942-03-01,-3.7230000000000003,0.443,Århus,Denmark,57.05N,10.33E
2381,1942-04-01,5.1789999999999985,0.302,Århus,Denmark,57.05N,10.33E
2382,1942-05-01,10.228,0.268,Århus,Denmark,57.05N,10.33E
2383,1942-06-01,13.198,0.237,Århus,Denmark,57.05N,10.33E
2384,1942-07-01,15.759,0.273,Århus,Denmark,57.05N,10.33E
2385,1942-08-01,16.454,0.366,Århus,Denmark,57.05N,10.33E
2386,1942-09-01,13.197000000000001,0.305,Århus,Denmark,57.05N,10.33E
2387,1942-10-01,9.537,0.371,Århus,Denmark,57.05N,10.33E
2388,1942-11-01,4.707,0.279,Århus,Denmark,57.05N,10.33E
2389,1942-12-01,2.648,0.297,Århus,Denmark,57.05N,10.33E
2390,1943-01-01,-1.335,0.23,Århus,Denmark,57.05N,10.33E
2391,1943-02-01,3.912,0.354,Århus,Denmark,57.05N,10.33E
2392,1943-03-01,5.064,0.422,Århus,Denmark,57.05N,10.33E
2393,1943-04-01,7.724,0.182,Århus,Denmark,57.05N,10.33E
2394,1943-05-01,11.914,0.317,Århus,Denmark,57.05N,10.33E
2395,1943-06-01,15.502,0.379,Århus,Denmark,57.05N,10.33E
2396,1943-07-01,16.917,0.316,Århus,Denmark,57.05N,10.33E
2397,1943-08-01,15.69,0.328,Århus,Denmark,57.05N,10.33E
2398,1943-09-01,13.469,0.279,Århus,Denmark,57.05N,10.33E
2399,1943-10-01,9.84,0.361,Århus,Denmark,57.05N,10.33E
2400,1943-11-01,4.218999999999999,0.125,Århus,Denmark,57.05N,10.33E
2401,1943-12-01,1.568,0.31,Århus,Denmark,57.05N,10.33E
2402,1944-01-01,2.9040000000000004,0.436,Århus,Denmark,57.05N,10.33E
2403,1944-02-01,1.209,0.306,Århus,Denmark,57.05N,10.33E
2404,1944-03-01,1.985,0.353,Århus,Denmark,57.05N,10.33E
2405,1944-04-01,5.693,0.14,Århus,Denmark,57.05N,10.33E
2406,1944-05-01,9.685,0.336,Århus,Denmark,57.05N,10.33E
2407,1944-06-01,13.55,0.26,Århus,Denmark,57.05N,10.33E
2408,1944-07-01,17.855,0.3720000000000001,Århus,Denmark,57.05N,10.33E
2409,1944-08-01,18.447,0.353,Århus,Denmark,57.05N,10.33E
2410,1944-09-01,12.857,0.375,Århus,Denmark,57.05N,10.33E
2411,1944-10-01,9.153,0.22,Århus,Denmark,57.05N,10.33E
2412,1944-11-01,4.091,0.215,Århus,Denmark,57.05N,10.33E
2413,1944-12-01,2.1790000000000003,0.383,Århus,Denmark,57.05N,10.33E
2414,1945-01-01,-1.263,0.429,Århus,Denmark,57.05N,10.33E
2415,1945-02-01,1.4940000000000002,0.225,Århus,Denmark,57.05N,10.33E
2416,1945-03-01,5.134,0.274,Århus,Denmark,57.05N,10.33E
2417,1945-04-01,7.335,0.44,Århus,Denmark,57.05N,10.33E
2418,1945-05-01,11.048,0.268,Århus,Denmark,57.05N,10.33E
2419,1945-06-01,14.765,0.267,Århus,Denmark,57.05N,10.33E
2420,1945-07-01,17.862000000000005,0.269,Århus,Denmark,57.05N,10.33E
2421,1945-08-01,17.605,0.5,Århus,Denmark,57.05N,10.33E
2422,1945-09-01,13.405,0.17800000000000002,Århus,Denmark,57.05N,10.33E
2423,1945-10-01,9.978,0.182,Århus,Denmark,57.05N,10.33E
2424,1945-11-01,4.683,0.294,Århus,Denmark,57.05N,10.33E
2425,1945-12-01,1.585,0.225,Århus,Denmark,57.05N,10.33E
2426,1946-01-01,-0.11,0.398,Århus,Denmark,57.05N,10.33E
2427,1946-02-01,0.6110000000000001,0.421,Århus,Denmark,57.05N,10.33E
2428,1946-03-01,1.1189999999999998,0.258,Århus,Denmark,57.05N,10.33E
2429,1946-04-01,7.651999999999999,0.35100000000000003,Århus,Denmark,57.05N,10.33E
2430,1946-05-01,12.130999999999998,0.321,Århus,Denmark,57.05N,10.33E
2431,1946-06-01,13.819,0.364,Århus,Denmark,57.05N,10.33E
2432,1946-07-01,17.66,0.382,Århus,Denmark,57.05N,10.33E
2433,1946-08-01,15.867,0.336,Århus,Denmark,57.05N,10.33E
2434,1946-09-01,13.731,0.175,Århus,Denmark,57.05N,10.33E
2435,1946-10-01,6.795999999999999,0.315,Århus,Denmark,57.05N,10.33E
2436,1946-11-01,4.5489999999999995,0.303,Århus,Denmark,57.05N,10.33E
2437,1946-12-01,0.875,0.407,Århus,Denmark,57.05N,10.33E
2438,1947-01-01,-2.69,0.525,Århus,Denmark,57.05N,10.33E
2439,1947-02-01,-7.8160000000000025,0.531,Århus,Denmark,57.05N,10.33E
2440,1947-03-01,-1.8040000000000005,0.35,Århus,Denmark,57.05N,10.33E
2441,1947-04-01,5.31,0.6,Århus,Denmark,57.05N,10.33E
2442,1947-05-01,13.589,0.664,Århus,Denmark,57.05N,10.33E
2443,1947-06-01,16.635,0.374,Århus,Denmark,57.05N,10.33E
2444,1947-07-01,17.778000000000006,0.341,Århus,Denmark,57.05N,10.33E
2445,1947-08-01,19.022,0.34600000000000003,Århus,Denmark,57.05N,10.33E
2446,1947-09-01,15.493,0.102,Århus,Denmark,57.05N,10.33E
2447,1947-10-01,8.411,0.414,Århus,Denmark,57.05N,10.33E
2448,1947-11-01,3.343,0.32299999999999995,Århus,Denmark,57.05N,10.33E
2449,1947-12-01,1.286,0.302,Århus,Denmark,57.05N,10.33E
2450,1948-01-01,-0.987,0.33,Århus,Denmark,57.05N,10.33E
2451,1948-02-01,-0.325,0.248,Århus,Denmark,57.05N,10.33E
2452,1948-03-01,4.135,0.209,Århus,Denmark,57.05N,10.33E
2453,1948-04-01,8.423,0.206,Århus,Denmark,57.05N,10.33E
2454,1948-05-01,11.983,0.215,Århus,Denmark,57.05N,10.33E
2455,1948-06-01,15.149000000000001,0.431,Århus,Denmark,57.05N,10.33E
2456,1948-07-01,17.142,0.327,Århus,Denmark,57.05N,10.33E
2457,1948-08-01,16.349,0.211,Århus,Denmark,57.05N,10.33E
2458,1948-09-01,13.482,0.213,Århus,Denmark,57.05N,10.33E
2459,1948-10-01,8.16,0.354,Århus,Denmark,57.05N,10.33E
2460,1948-11-01,4.623,0.341,Århus,Denmark,57.05N,10.33E
2461,1948-12-01,3.567,0.478,Århus,Denmark,57.05N,10.33E
2462,1949-01-01,2.573,0.226,Århus,Denmark,57.05N,10.33E
2463,1949-02-01,3.5900000000000003,0.208,Århus,Denmark,57.05N,10.33E
2464,1949-03-01,1.879,0.34700000000000003,Århus,Denmark,57.05N,10.33E
2465,1949-04-01,7.242000000000001,0.332,Århus,Denmark,57.05N,10.33E
2466,1949-05-01,11.726,0.265,Århus,Denmark,57.05N,10.33E
2467,1949-06-01,14.563,0.398,Århus,Denmark,57.05N,10.33E
2468,1949-07-01,17.915000000000006,0.485,Århus,Denmark,57.05N,10.33E
2469,1949-08-01,15.665999999999999,0.232,Århus,Denmark,57.05N,10.33E
2470,1949-09-01,16.127,0.14300000000000002,Århus,Denmark,57.05N,10.33E
2471,1949-10-01,10.507,0.34700000000000003,Århus,Denmark,57.05N,10.33E
2472,1949-11-01,5.518,0.16399999999999998,Århus,Denmark,57.05N,10.33E
2473,1949-12-01,3.444,0.44,Århus,Denmark,57.05N,10.33E
2474,1950-01-01,-0.7120000000000001,0.28,Århus,Denmark,57.05N,10.33E
2475,1950-02-01,1.423,0.218,Århus,Denmark,57.05N,10.33E
2476,1950-03-01,4.166,0.266,Århus,Denmark,57.05N,10.33E
2477,1950-04-01,6.742999999999999,0.31,Århus,Denmark,57.05N,10.33E
2478,1950-05-01,12.714,0.246,Århus,Denmark,57.05N,10.33E
2479,1950-06-01,15.275,0.233,Århus,Denmark,57.05N,10.33E
2480,1950-07-01,16.699,0.284,Århus,Denmark,57.05N,10.33E
2481,1950-08-01,17.462,0.279,Århus,Denmark,57.05N,10.33E
2482,1950-09-01,13.125,0.219,Århus,Denmark,57.05N,10.33E
2483,1950-10-01,8.589,0.16899999999999998,Århus,Denmark,57.05N,10.33E
2484,1950-11-01,3.741,0.247,Århus,Denmark,57.05N,10.33E
2485,1950-12-01,-0.52,0.29600000000000004,Århus,Denmark,57.05N,10.33E
2486,1951-01-01,-0.311,0.486,Århus,Denmark,57.05N,10.33E
2487,1951-02-01,0.6290000000000001,0.506,Århus,Denmark,57.05N,10.33E
2488,1951-03-01,0.033999999999999815,0.392,Århus,Denmark,57.05N,10.33E
2489,1951-04-01,5.555,0.189,Århus,Denmark,57.05N,10.33E
2490,1951-05-01,10.458,0.282,Århus,Denmark,57.05N,10.33E
2491,1951-06-01,14.994000000000002,0.622,Århus,Denmark,57.05N,10.33E
2492,1951-07-01,16.051000000000002,0.488,Århus,Denmark,57.05N,10.33E
2493,1951-08-01,16.511,0.204,Århus,Denmark,57.05N,10.33E
2494,1951-09-01,14.103,0.378,Århus,Denmark,57.05N,10.33E
2495,1951-10-01,8.878,0.452,Århus,Denmark,57.05N,10.33E
2496,1951-11-01,6.251,0.301,Århus,Denmark,57.05N,10.33E
2497,1951-12-01,4.464,0.318,Århus,Denmark,57.05N,10.33E
2498,1952-01-01,0.496,0.252,Århus,Denmark,57.05N,10.33E
2499,1952-02-01,1.3239999999999998,0.133,Århus,Denmark,57.05N,10.33E
2500,1952-03-01,0.688,0.189,Århus,Denmark,57.05N,10.33E
2501,1952-04-01,7.574,0.41,Århus,Denmark,57.05N,10.33E
2502,1952-05-01,11.265,0.25,Århus,Denmark,57.05N,10.33E
2503,1952-06-01,13.048,0.29600000000000004,Århus,Denmark,57.05N,10.33E
2504,1952-07-01,16.204,0.187,Århus,Denmark,57.05N,10.33E
2505,1952-08-01,15.781999999999998,0.227,Århus,Denmark,57.05N,10.33E
2506,1952-09-01,10.826,0.182,Århus,Denmark,57.05N,10.33E
2507,1952-10-01,6.6229999999999976,0.172,Århus,Denmark,57.05N,10.33E
2508,1952-11-01,1.759,0.17600000000000002,Århus,Denmark,57.05N,10.33E
2509,1952-12-01,0.508,0.215,Århus,Denmark,57.05N,10.33E
2510,1953-01-01,0.465,0.287,Århus,Denmark,57.05N,10.33E
2511,1953-02-01,-0.735,0.21600000000000005,Århus,Denmark,57.05N,10.33E
2512,1953-03-01,4.234,0.38,Århus,Denmark,57.05N,10.33E
2513,1953-04-01,6.767,0.277,Århus,Denmark,57.05N,10.33E
2514,1953-05-01,11.678,0.232,Århus,Denmark,57.05N,10.33E
2515,1953-06-01,17.207,0.3670000000000001,Århus,Denmark,57.05N,10.33E
2516,1953-07-01,16.962,0.28,Århus,Denmark,57.05N,10.33E
2517,1953-08-01,16.113,0.272,Århus,Denmark,57.05N,10.33E
2518,1953-09-01,13.149000000000001,0.187,Århus,Denmark,57.05N,10.33E
2519,1953-10-01,10.662,0.255,Århus,Denmark,57.05N,10.33E
2520,1953-11-01,6.821999999999999,0.241,Århus,Denmark,57.05N,10.33E
2521,1953-12-01,3.209,0.267,Århus,Denmark,57.05N,10.33E
2522,1954-01-01,-0.639,0.35700000000000004,Århus,Denmark,57.05N,10.33E
2523,1954-02-01,-3.115,0.29,Århus,Denmark,57.05N,10.33E
2524,1954-03-01,1.474,0.531,Århus,Denmark,57.05N,10.33E
2525,1954-04-01,5.204,0.181,Århus,Denmark,57.05N,10.33E
2526,1954-05-01,12.54,0.453,Århus,Denmark,57.05N,10.33E
2527,1954-06-01,15.112,0.4,Århus,Denmark,57.05N,10.33E
2528,1954-07-01,15.372000000000002,0.331,Århus,Denmark,57.05N,10.33E
2529,1954-08-01,15.382,0.17800000000000002,Århus,Denmark,57.05N,10.33E
2530,1954-09-01,12.848,0.294,Århus,Denmark,57.05N,10.33E
2531,1954-10-01,8.809,0.166,Århus,Denmark,57.05N,10.33E
2532,1954-11-01,4.213,0.266,Århus,Denmark,57.05N,10.33E
2533,1954-12-01,3.14,0.31,Århus,Denmark,57.05N,10.33E
2534,1955-01-01,-0.941,0.389,Århus,Denmark,57.05N,10.33E
2535,1955-02-01,-3.0069999999999997,0.409,Århus,Denmark,57.05N,10.33E
2536,1955-03-01,-0.31899999999999995,0.327,Århus,Denmark,57.05N,10.33E
2537,1955-04-01,4.644,0.18600000000000005,Århus,Denmark,57.05N,10.33E
